FinalID,EffectiveEffortLevel_SAFIT1,EffectiveEffortLevel_SAFIT2,Class,Order,ToleranceValue,FunctionalFeedingGroup
Rhyacophila grandis,Rhyacophila,Rhyacophila grandis group,Insecta,Trichoptera,1,P
Rhyacophila grandis group,Rhyacophila,Rhyacophila grandis group,Insecta,Trichoptera,1,P
Rhyacophila haddocki,Rhyacophila,Rhyacophila haddocki,Insecta,Trichoptera,0,P
Rhyacophila harmstoni,Rhyacophila,Rhyacophila vofixa group,Insecta,Trichoptera,0,P
Rhyacophila hyalinata,Rhyacophila,Rhyacophila hyalinata group,Insecta,Trichoptera,1,P
Rhyacophila hyalinata group,Rhyacophila,Rhyacophila hyalinata group,Insecta,Trichoptera,1,P
Rhyacophila inculta,Rhyacophila,Rhyacophila brunnea group,Insecta,Trichoptera,1,P
Rhyacophila insularis,Rhyacophila,Rhyacophila coloradensis group,Insecta,Trichoptera,2,P
Rhyacophila iranda,Rhyacophila,Rhyacophila vofixa group,Insecta,Trichoptera,0,P
Rhyacophila jenniferae,Rhyacophila,Rhyacophila coloradensis group,Insecta,Trichoptera,2,P
Rhyacophila jewetti,Rhyacophila,Rhyacophila nevadensis group,Insecta,Trichoptera,1,P
Rhyacophila karila,Rhyacophila,Rhyacophila betteni group,Insecta,Trichoptera,1,P
Rhyacophila kernada,Rhyacophila,Rhyacophila coloradensis group,Insecta,Trichoptera,2,P
Rhyacophila kincaidi,Rhyacophila,Rhyacophila alberta group,Insecta,Trichoptera,0,P
Rhyacophila latitergum,Rhyacophila,Rhyacophila rotunda group,Insecta,Trichoptera,0,P
Rhyacophila leechi,Rhyacophila,Rhyacophila verrula group,Insecta,Trichoptera,0,P
Rhyacophila lieftincki group,Rhyacophila,Rhyacophila lieftincki group,Insecta,Trichoptera,0,P
Rhyacophila lineata,Rhyacophila,Rhyacophila viquaea group,Insecta,Trichoptera,0,P
Rhyacophila lurella,Rhyacophila,Rhyacophila ecosa group,Insecta,Trichoptera,0,P
Rhyacophila malkini,Rhyacophila,Rhyacophila betteni group,Insecta,Trichoptera,2,P
Rhyacophila mosana,Rhyacophila,Rhyacophila mosana,Insecta,Trichoptera,0,P
Rhyacophila narvae,Rhyacophila,Rhyacophila sibirica group,Insecta,Trichoptera,1,P
Rhyacophila neograndis,Rhyacophila,Rhyacophila grandis group,Insecta,Trichoptera,1,P
Rhyacophila nevadensis,Rhyacophila,Rhyacophila nevadensis group,Insecta,Trichoptera,1,P
Rhyacophila nevadensis group,Rhyacophila,Rhyacophila nevadensis group,Insecta,Trichoptera,1,P
Rhyacophila norcuta,Rhyacophila,Rhyacophila rotunda group,Insecta,Trichoptera,0,P
Rhyacophila oreta,Rhyacophila,Rhyacophila oreta group,Insecta,Trichoptera,0,P
Rhyacophila oreta group,Rhyacophila,Rhyacophila oreta group,Insecta,Trichoptera,0,P
Rhyacophila pacifica,Rhyacophila,Rhyacophila pacifica,Insecta,Trichoptera,0,P
Rhyacophila pellisa,Rhyacophila,Rhyacophila sibirica group,Insecta,Trichoptera,1,P
Rhyacophila perda,Rhyacophila,Rhyacophila betteni group,Insecta,Trichoptera,1,P
Rhyacophila perplana,Rhyacophila,Rhyacophila angelita group,Insecta,Trichoptera,0,P
Rhyacophila pichaca,Rhyacophila,Rhyacophila sibirica group,Insecta,Trichoptera,0,P
Rhyacophila rayneri,Rhyacophila,Rhyacophila rayneri,Insecta,Trichoptera,0,P
Rhyacophila rayneri group,Rhyacophila,Rhyacophila rayneri group,Insecta,Trichoptera,0,P
Rhyacophila reyesi,Rhyacophila,Rhyacophila reyesi,Insecta,Trichoptera,0,P
Rhyacophila rotunda,Rhyacophila,Rhyacophila rotunda group,Insecta,Trichoptera,0,P
Rhyacophila rotunda group,Rhyacophila,Rhyacophila rotunda group,Insecta,Trichoptera,0,P
Rhyacophila sequoia,Rhyacophila,Rhyacophila grandis group,Insecta,Trichoptera,1,P
Rhyacophila sibirica group,Rhyacophila,Rhyacophila sibirica group,Insecta,Trichoptera,0,P
Rhyacophila sierra,Rhyacophila,Rhyacophila coloradensis group,Insecta,Trichoptera,2,P
Rhyacophila siskiyou,Rhyacophila,Rhyacophila betteni group,Insecta,Trichoptera,1,P
Rhyacophila spinata,Rhyacophila,Rhyacophila betteni group,Insecta,Trichoptera,1,P
Rhyacophila starki,Rhyacophila,Rhyacophila brunnea group,Insecta,Trichoptera,1,P
Rhyacophila tamalpaisi,Rhyacophila,Rhyacophila sibirica group,Insecta,Trichoptera,0,P
Rhyacophila tehama,Rhyacophila,Rhyacophila betteni group,Insecta,Trichoptera,1,P
Rhyacophila tralala,Rhyacophila,Rhyacophila rotunda group,Insecta,Trichoptera,0,P
Rhyacophila tuccula,Rhyacophila,Rhyacophila alberta group,Insecta,Trichoptera,0,P
Rhyacophila unipunctata,Rhyacophila,Rhyacophila sibirica group,Insecta,Trichoptera,0,P
Rhyacophila vaccua,Rhyacophila,Rhyacophila betteni group,Insecta,Trichoptera,1,P
Rhyacophila vaefes,Rhyacophila,Rhyacophila nevadensis group,Insecta,Trichoptera,1,P
Rhyacophila vagrita,Rhyacophila,Rhyacophila vagrita group,Insecta,Trichoptera,0,P
Rhyacophila vagrita group,Rhyacophila,Rhyacophila vagrita group,Insecta,Trichoptera,0,P
Rhyacophila valuma,Rhyacophila,Rhyacophila sibirica group,Insecta,Trichoptera,1,P
Rhyacophila vao,Rhyacophila,Rhyacophila brunnea group,Insecta,Trichoptera,1,P
Rhyacophila vedra,Rhyacophila,Rhyacophila betteni group,Insecta,Trichoptera,1,P
Rhyacophila velora,Rhyacophila,Rhyacophila sibirica group,Insecta,Trichoptera,1,P
Rhyacophila vemna,Rhyacophila,Rhyacophila vemna group,Insecta,Trichoptera,0,P
Rhyacophila vemna group,Rhyacophila,Rhyacophila vemna group,Insecta,Trichoptera,0,P
Rhyacophila verrula,Rhyacophila,Rhyacophila verrula group,Insecta,Trichoptera,0,MH
Rhyacophila verrula group,Rhyacophila,Rhyacophila verrula group,Insecta,Trichoptera,0,MH
Rhyacophila vetina,Rhyacophila,Rhyacophila sibirica group,Insecta,Trichoptera,0,P
Rhyacophila viquaea,Rhyacophila,Rhyacophila viquaea group,Insecta,Trichoptera,0,P
Rhyacophila viquaea group,Rhyacophila,Rhyacophila viquaea group,Insecta,Trichoptera,0,P
Rhyacophila visor,Rhyacophila,Rhyacophila sibirica group,Insecta,Trichoptera,1,P
Rhyacophila vobara,Rhyacophila,Rhyacophila vofixa group,Insecta,Trichoptera,0,P
Rhyacophila vocala,Rhyacophila,Rhyacophila hyalinata group,Insecta,Trichoptera,1,P
Rhyacophila vofixa,Rhyacophila,Rhyacophila vofixa group,Insecta,Trichoptera,0,P
Rhyacophila vofixa group,Rhyacophila,Rhyacophila vofixa group,Insecta,Trichoptera,0,P
Rhyacophila vuzana,Rhyacophila,Rhyacophila angelita group,Insecta,Trichoptera,0,P
Rhyacophila willametta,Rhyacophila,Rhyacophila betteni group,Insecta,Trichoptera,1,P
Rhyacophilidae,Rhyacophilidae,Rhyacophilidae,Insecta,Trichoptera,0,P
Rhynchohydracaridae,Rhynchohydracaridae,Rhynchohydracaridae,Arachnida,Trombidiformes,,P
Rickera,Rickera,Rickera,Insecta,Plecoptera,2,P
Rickera sorpta,Rickera sorpta,Rickera sorpta,Insecta,Plecoptera,2,P
Robackia,Chironomidae,Robackia,Insecta,Diptera,,CG
Robackia claviger,Chironomidae,Robackia claviger,Insecta,Diptera,,CG
Robackia demeijerei,Chironomidae,Robackia demeijerei,Insecta,Diptera,6,CG
Roederiodes,Roederiodes,Roederiodes,Insecta,Diptera,6,P
Rossiana,Rossiana,Rossiana,Insecta,Trichoptera,,CG
Rossiana montana,Rossiana montana,Rossiana montana,Insecta,Trichoptera,,CG
Rossianidae,Rossianidae,Rossianidae,Insecta,Trichoptera,,CG
Rupisalda,Rupisalda,Rupisalda,Insecta,Hemiptera,,P
Rupisalda dewsi,Rupisalda,Rupisalda,Insecta,Hemiptera,,P
Rupisalda saxicola,Rupisalda,Rupisalda,Insecta,Hemiptera,,P
Rupisalda teretis,Rupisalda,Rupisalda,Insecta,Hemiptera,,P
Saetheria,Chironomidae,Saetheria,Insecta,Diptera,6,CG
Salda,Salda,Salda,Insecta,Hemiptera,,P
Salda buenoi,Salda,Salda,Insecta,Hemiptera,,P
Salda littoralis,Salda,Salda,Insecta,Hemiptera,,P
Salda lugubris,Salda,Salda,Insecta,Hemiptera,,P
Salda obscura,Salda,Salda,Insecta,Hemiptera,,P
Salda provancheri,Salda,Salda,Insecta,Hemiptera,,P
Saldidae,Saldidae,Saldidae,Insecta,Hemiptera,,P
Saldula,Saldula,Saldula,Insecta,Hemiptera,,P
Saldula andrei,Saldula,Saldula,Insecta,Hemiptera,,P
Saldula balli,Saldula,Saldula,Insecta,Hemiptera,,P
Saldula basingeri,Saldula,Saldula,Insecta,Hemiptera,,P
Saldula comatula,Saldula,Saldula,Insecta,Hemiptera,,P
Saldula dispersa,Saldula,Saldula,Insecta,Hemiptera,,P
Saldula explanata,Saldula,Saldula,Insecta,Hemiptera,,P
Saldula latticollis,Saldula,Saldula,Insecta,Hemiptera,,P
Saldula lattini,Saldula,Saldula,Insecta,Hemiptera,,P
Saldula luctuosa,Saldula,Saldula,Insecta,Hemiptera,,P
Saldula nigrita,Saldula,Saldula,Insecta,Hemiptera,,P
Saldula opacula,Saldula,Saldula,Insecta,Hemiptera,,P
Saldula opiparia,Saldula,Saldula,Insecta,Hemiptera,,P
Saldula orbiculata,Saldula,Saldula,Insecta,Hemiptera,,P
Saldula pallipes,Saldula,Saldula,Insecta,Hemiptera,,P
Saldula palustris,Saldula,Saldula,Insecta,Hemiptera,,P
Saldula pexa,Saldula,Saldula,Insecta,Hemiptera,,P
Saldula saltatoria,Saldula,Saldula,Insecta,Hemiptera,,P
Saldula severini,Saldula,Saldula,Insecta,Hemiptera,,P
Saldula sulcicollis,Saldula,Saldula,Insecta,Hemiptera,,P
Saldula usingeri,Saldula,Saldula,Insecta,Hemiptera,,P
Saldula villosa,Saldula,Saldula,Insecta,Hemiptera,,P
Salmoperla,Salmoperla,Salmoperla,Insecta,Plecoptera,0,P
Salmoperla sylvanica,Salmoperla sylvanica,Salmoperla sylvanica,Insecta,Plecoptera,0,P
Sanfilippodytes,Sanfilippodytes,Sanfilippodytes,Insecta,Coleoptera,5,P
Sanfilippodytes adelardi,Sanfilippodytes,Sanfilippodytes,Insecta,Coleoptera,5,P
Sanfilippodytes barbarae,Sanfilippodytes,Sanfilippodytes,Insecta,Coleoptera,5,P
Sanfilippodytes barbarensis,Sanfilippodytes,Sanfilippodytes,Insecta,Coleoptera,5,P
Sanfilippodytes belfragei,Sanfilippodytes,Sanfilippodytes,Insecta,Coleoptera,5,P
Sanfilippodytes bidessoides,Sanfilippodytes,Sanfilippodytes,Insecta,Coleoptera,5,P
Sanfilippodytes corvallis,Sanfilippodytes,Sanfilippodytes,Insecta,Coleoptera,5,P
Sanfilippodytes hardyi,Sanfilippodytes,Sanfilippodytes,Insecta,Coleoptera,5,P
Sanfilippodytes kingi,Sanfilippodytes,Sanfilippodytes,Insecta,Coleoptera,5,P
Sanfilippodytes latebrosus,Sanfilippodytes,Sanfilippodytes,Insecta,Coleoptera,5,P
Sanfilippodytes malkini,Sanfilippodytes,Sanfilippodytes,Insecta,Coleoptera,5,P
Sanfilippodytes pacificus,Sanfilippodytes,Sanfilippodytes,Insecta,Coleoptera,5,P
Sanfilippodytes palliatus,Sanfilippodytes,Sanfilippodytes,Insecta,Coleoptera,5,P
Sanfilippodytes rossi,Sanfilippodytes,Sanfilippodytes,Insecta,Coleoptera,5,P
Sanfilippodytes setifer,Sanfilippodytes,Sanfilippodytes,Insecta,Coleoptera,5,P
Sanfilippodytes terminalis,Sanfilippodytes,Sanfilippodytes,Insecta,Coleoptera,5,P
Sanfilippodytes veronicae,Sanfilippodytes,Sanfilippodytes,Insecta,Coleoptera,5,P
Sanfilippodytes vilis,Sanfilippodytes,Sanfilippodytes,Insecta,Coleoptera,5,P
Sanfilippodytes williami,Sanfilippodytes,Sanfilippodytes,Insecta,Coleoptera,5,P
Sasquaperla,Sasquaperla,Sasquaperla,Insecta,Plecoptera,1,P
Sasquaperla hoopa,Sasquaperla hoopa,Sasquaperla hoopa,Insecta,Plecoptera,1,P
Scatella,Scatella,Scatella,Insecta,Diptera,6,CG
Scathophagidae,Scathophagidae,Scathophagidae,Insecta,Diptera,,SH
Scatophila,Scatophila,Scatophila,Insecta,Diptera,6,CG
Sciomyzidae,Sciomyzidae,Sciomyzidae,Insecta,Diptera,6,P
Scirtes,Scirtes,Scirtes,Insecta,Coleoptera,,SC
Scirtes californicus,Scirtes,Scirtes,Insecta,Coleoptera,,SC
Scirtes orbiculatus,Scirtes,Scirtes,Insecta,Coleoptera,,SC
Scirtes plagiatus,Scirtes,Scirtes,Insecta,Coleoptera,,SC
Scirtidae,Scirtidae,Scirtidae,Insecta,Coleoptera,,SC
Scutolebertia,Scutolebertia,Scutolebertia,Arachnida,Trombidiformes,8,P
Sepedon,Sepedon,Sepedon,Insecta,Diptera,6,P
Sergentia,Chironomidae,Sergentia,Insecta,Diptera,6,CG
Sergentia albescens,Chironomidae,Sergentia,Insecta,Diptera,6,CG
Sericostomatidae,Sericostomatidae,Sericostomatidae,Insecta,Trichoptera,3,SH
Serratella,Serratella,Serratella,Insecta,Ephemeroptera,2,CG
Serratella levis,Serratella,Serratella levis,Insecta,Ephemeroptera,2,CG
Serratella micheneri,Serratella,Serratella micheneri,Insecta,Ephemeroptera,1,CG
Serratella teresa,Serratella,Serratella teresa,Insecta,Ephemeroptera,2,CG
Serratella tibialis,Serratella,Serratella tibialis,Insecta,Ephemeroptera,2,CG
Serratella velmae,Serratella,Serratella velmae,Insecta,Ephemeroptera,2,CG
Serromyia,Serromyia,Serromyia,Insecta,Diptera,6,P
Setacera,Setacera,Setacera,Insecta,Diptera,6,SH
Setvena,Setvena,Setvena,Insecta,Plecoptera,2,P
Setvena tibialis,Setvena,Setvena,Insecta,Plecoptera,2,P
Setvena wahkeena,Setvena,Setvena,Insecta,Plecoptera,2,P
Sialidae,Sialidae,Sialidae,Insecta,Megaloptera,4,P
Sialis,Sialis,Sialis,Insecta,Megaloptera,4,P
Sialis arvalis,Sialis,Sialis,Insecta,Megaloptera,4,P
Sialis bilobata,Sialis,Sialis,Insecta,Megaloptera,4,P
Sialis californica,Sialis,Sialis,Insecta,Megaloptera,4,P
Sialis cornuta,Sialis,Sialis,Insecta,Megaloptera,4,P
Sialis hamata,Sialis,Sialis,Insecta,Megaloptera,4,P
Sialis nevadensis,Sialis,Sialis,Insecta,Megaloptera,4,P
Sialis occidens,Sialis,Sialis,Insecta,Megaloptera,4,P
Sialis rotunda,Sialis,Sialis,Insecta,Megaloptera,4,P
Sierraperla,Sierraperla,Sierraperla,Insecta,Plecoptera,1,SH
Sierraperla cora,Sierraperla cora,Sierraperla cora,Insecta,Plecoptera,1,SH
Sigara,Sigara,Sigara,Insecta,Hemiptera,8,P
Sigara alternata,Sigara,Sigara,Insecta,Hemiptera,8,P
Sigara alternata,Sigara,Sigara,Insecta,Hemiptera,,P
Sigara decoratella,Sigara,Sigara,Insecta,Hemiptera,,P
Sigara decoratella,Sigara,Sigara,Insecta,Hemiptera,8,P
Sigara grossolineata,Sigara,Sigara,Insecta,Hemiptera,8,P
Sigara krafti,Sigara,Sigara,Insecta,Hemiptera,,P
Sigara krafti,Sigara,Sigara,Insecta,Hemiptera,8,P
Sigara mckinstryi,Sigara,Sigara,Insecta,Hemiptera,8,P
Sigara nevadensis,Sigara,Sigara,Insecta,Hemiptera,,P
Sigara nevadensis,Sigara,Sigara,Insecta,Hemiptera,8,P
Sigara omani,Sigara,Sigara,Insecta,Hemiptera,8,P
Sigara vallis,Sigara,Sigara,Insecta,Hemiptera,8,P
Sigara vandykei,Sigara,Sigara,Insecta,Hemiptera,8,P
Sigara washingtonensis,Sigara,Sigara,Insecta,Hemiptera,8,P
Silvius,Silvius,Silvius,Insecta,Diptera,8,P
Simuliidae,Simuliidae,Simuliidae,Insecta,Diptera,6,CF
Simulium,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium anduzei,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium apricarium,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium argus,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium balteatum,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium bivittatum,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium brevicercum,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium bricenoi,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium canadense,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium canonicolum,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium carbunculum,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium chromatinum,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium chromocentrum,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium clarum,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium conicum,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium craigi,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium curiei,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium decorum,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium defoliarti,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium donovani,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium encisoi,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium freemani,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium griseum,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium hechti,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium hippovorum,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium hunteri,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium infernale,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium iriartei,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium jacumbae,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium jenningsi,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium joculator,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium longithallum,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium meridionale,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium modicum,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium mysterium,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium nebulosum,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium negativum,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium notatum,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium paynei,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium petersoni,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium pilosum,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium piperi,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium pugetense,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium quadratum,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium rostratum,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium saxosum,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium silvestre,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium tescorum,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium tribulatum,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium trivittatum,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium tuberosum,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium twinni,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium vandalicum,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium venator,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium venustum,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium virgatum,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium vittatum,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium wyomingense,Simulium,Simulium,Insecta,Diptera,6,CF
Simulium zephyrus,Simulium,Simulium,Insecta,Diptera,6,CF
Sinelobus,Sinelobus,Sinelobus,Malacostraca,Tanaidacea,,CF
Sinelobus stanfordi,Sinelobus,Sinelobus,Malacostraca,Tanaidacea,,CF
Siphlonuridae,Siphlonuridae,Siphlonuridae,Insecta,Ephemeroptera,7,CG
Siphlonurus,Siphlonurus,Siphlonurus,Insecta,Ephemeroptera,7,CG
Siphlonurus autumnalis,Siphlonurus,Siphlonurus,Insecta,Ephemeroptera,7,CG
Siphlonurus columbianus,Siphlonurus,Siphlonurus,Insecta,Ephemeroptera,7,CG
Siphlonurus occidentalis,Siphlonurus,Siphlonurus,Insecta,Ephemeroptera,7,CG
Siphlonurus spectabilis,Siphlonurus,Siphlonurus,Insecta,Ephemeroptera,7,CG
Sisko,Sisko,Sisko,Insecta,Trichoptera,3,CF
Sisko oregona,Sisko,Sisko,Insecta,Trichoptera,3,CF
Sisko sisko,Sisko,Sisko,Insecta,Trichoptera,3,CF
Sisyra,Sisyra,Sisyra,Insecta,Neuroptera,,P
Sisyra vicaria,Sisyra,Sisyra,Insecta,Neuroptera,,P
Sisyridae,Sisyridae,Sisyridae,Insecta,Neuroptera,,P
Skwala,Skwala,Skwala,Insecta,Plecoptera,2,P
Skwala americana,Skwala,Skwala americana,Insecta,Plecoptera,2,P
Skwala curvata,Skwala,Skwala curvata,Insecta,Plecoptera,2,P
Slavina,Oligochaeta,Oligochaeta,Oligochaeta,Tubificida,10,CG
Slavina appendiculata,Oligochaeta,Oligochaeta,Oligochaeta,Tubificida,10,CG
Smicridea,Smicridea,Smicridea,Insecta,Trichoptera,4,CF
Smicridea arizonensis,Smicridea,Smicridea,Insecta,Trichoptera,4,CF
Smicridea dispar,Smicridea,Smicridea,Insecta,Trichoptera,4,CF
Smicridea fasciatella,Smicridea,Smicridea,Insecta,Trichoptera,4,CF
Smicridea signata,Smicridea,Smicridea,Insecta,Trichoptera,4,CF
Smittia,Chironomidae,Smittia,Insecta,Diptera,6,CG
Soliperla,Soliperla,Soliperla,Insecta,Plecoptera,1,SH
Soliperla campanula,Soliperla,Soliperla,Insecta,Plecoptera,1,SH
Soliperla cowlitz,Soliperla,Soliperla,Insecta,Plecoptera,1,SH
Soliperla fenderi,Soliperla,Soliperla,Insecta,Plecoptera,1,SH
Soliperla quadrispinula,Soliperla,Soliperla,Insecta,Plecoptera,1,SH
Soliperla sierra,Soliperla,Soliperla,Insecta,Plecoptera,1,SH
Soliperla thyra,Soliperla,Soliperla,Insecta,Plecoptera,1,SH
Soliperla tillamook,Soliperla,Soliperla,Insecta,Plecoptera,1,SH
Somatochlora,Somatochlora,Somatochlora,Insecta,Odonata,9,P
Somatochlora albicincta,Somatochlora,Somatochlora,Insecta,Odonata,9,P
Somatochlora minor,Somatochlora,Somatochlora,Insecta,Odonata,9,P
Somatochlora semicircularis,Somatochlora,Somatochlora,Insecta,Odonata,9,P
Soyedina,Soyedina,Soyedina,Insecta,Plecoptera,2,SH
Soyedina interrupta,Soyedina,Soyedina,Insecta,Plecoptera,2,SH
Soyedina nevadensis,Soyedina,Soyedina,Insecta,Plecoptera,2,SH
Soyedina producta,Soyedina,Soyedina,Insecta,Plecoptera,2,SH
Specaria,Oligochaeta,Oligochaeta,Oligochaeta,Tubificida,10,CG
Specaria josinae,Oligochaeta,Oligochaeta,Oligochaeta,Tubificida,10,CG
Sperchon,Sperchon,Sperchon,Arachnida,Trombidiformes,8,P
Sperchon stellata,Sperchon,Sperchon,Arachnida,Trombidiformes,8,P
Sperchonopsis,Sperchonopsis,Sperchonopsis,Arachnida,Trombidiformes,8,P
Sperchontidae,Sperchontidae,Sperchontidae,Arachnida,Trombidiformes,8,P
Sphaeriidae,Sphaeriidae,Sphaeriidae,Bivalvia,Veneroida,8,CF
Sphaerium,Sphaerium,Sphaerium,Bivalvia,Veneroida,8,CG
Sphaerium nitidum,Sphaerium,Sphaerium,Bivalvia,Veneroida,,CF
Sphaerium occidentale,Sphaerium,Sphaerium,Bivalvia,Veneroida,,CF
Sphaerium patella,Sphaerium,Sphaerium,Bivalvia,Veneroida,8,CF
Sphaerium striatinum,Sphaerium,Sphaerium,Bivalvia,Veneroida,8,CF
Sphaerius,Sphaerius,Sphaerius,Insecta,Coleoptera,,SC
Sphaeromatidae,Sphaeromatidae,Sphaeromatidae,Malacostraca,Isopoda,,CG
Sphaeromias,Sphaeromias,Sphaeromias,Insecta,Diptera,6,P
Stactobiella,Stactobiella,Stactobiella,Insecta,Trichoptera,4,MH
Stactobiella brustia,Stactobiella,Stactobiella,Insecta,Trichoptera,4,MH
Stactobiella delira,Stactobiella,Stactobiella,Insecta,Trichoptera,4,MH
Stactobiella palmata,Stactobiella,Stactobiella,Insecta,Trichoptera,4,MH
Stagnicola,Stagnicola,Stagnicola,Gastropoda,Basommatophora,10,SC
Staphylinidae,Staphylinidae,Staphylinidae,Insecta,Coleoptera,8,P
Stegopterna,Stegopterna,Stegopterna,Insecta,Diptera,7,CF
Stegopterna acra,Stegopterna,Stegopterna,Insecta,Diptera,7,CF
Stegopterna permutata,Stegopterna,Stegopterna,Insecta,Diptera,7,CF
Stegopterna xantha,Stegopterna,Stegopterna,Insecta,Diptera,7,CF
Stempellina,Chironomidae,Stempellina,Insecta,Diptera,2,CG
Stempellinella,Chironomidae,Stempellinella,Insecta,Diptera,4,CF
Stenelmis,Stenelmis,Stenelmis,Insecta,Coleoptera,5,SC
Stenelmis calida,Stenelmis,Stenelmis,Insecta,Coleoptera,5,SC
Stenelmis lariversi,Stenelmis,Stenelmis,Insecta,Coleoptera,5,SC
Stenelmis moapa,Stenelmis,Stenelmis,Insecta,Coleoptera,5,SC
Stenelmis occidentalis,Stenelmis,Stenelmis,Insecta,Coleoptera,5,SC
Stenochironomus,Chironomidae,Stenochironomus,Insecta,Diptera,5,CG
Stenochironomus colei,Chironomidae,Stenochironomus,Insecta,Diptera,5,CG
Stenochironomus fuscipatellus,Chironomidae,Stenochironomus,Insecta,Diptera,5,CG
Stenochironomus hilaris,Chironomidae,Stenochironomus,Insecta,Diptera,5,CG
Stenochironomus totifuscus,Chironomidae,Stenochironomus,Insecta,Diptera,5,CG
Stenocolus,Stenocolus,Stenocolus,Insecta,Coleoptera,,SH
Stenocolus scutellaris,Stenocolus scutellaris,Stenocolus scutellaris,Insecta,Coleoptera,,SH
Stictochironomus,Chironomidae,Stictochironomus,Insecta,Diptera,9,CG
Stictochironomus naevus,Chironomidae,Stictochironomus,Insecta,Diptera,9,CG
Stictochironomus quagga,Chironomidae,Stictochironomus,Insecta,Diptera,9,CG
Stictotarsus,Stictotarsus,Stictotarsus,Insecta,Coleoptera,5,P
Stictotarsus aequinoctialis,Stictotarsus,Stictotarsus,Insecta,Coleoptera,5,P
Stictotarsus coelamboides,Stictotarsus,Stictotarsus,Insecta,Coleoptera,5,P
